AAPL,META,AMZN,NFLX,GOOG
0.4705155255500652,0.45459985321159085,0.43269179524281925,0.20421049012188236,0.28279541934251884
0.20600106454599895,0.3735398533306446,0.2735993468770072,0.4064152354533854,0.3618645078471842
0.1639774000431418,0.44443178572318126,0.35828785247364764,0.40135893537618655,0.5093560883271322
0.009375798041982875,0.062446389879241004,0.04156474359025307,0.03799283165255841,0.059552085957379444
0.8094094693469638,0.3802925151795409,0.7005275710602017,0.5126183772730389,0.22483122569068698
0.7406147898255422,0.9212770372536865,0.8233888168672112,0.8784350097183762,0.9712786129870589
0.3418559918804775,0.5660357321484698,0.8486574697768638,0.7193202951881719,0.7802872347248053
0.30697598638545776,0.28964344001442294,0.12963389739140546,0.24975675694941818,0.16911523036580783
0.04786434637433731,0.20433244191549915,0.3555665975663918,0.18490934060183056,0.11097242446113564
0.8546545117575013,0.6908274487217647,0.4572074083533422,0.7967402423398974,0.7268246875909667
0.1020420329702064,0.5469478641398727,0.5050027498666507,0.7677147191795215,0.5079939870624753
0.13122498922941192,0.11175124427903277,0.10137540520913994,0.1504426094303212,0.23966239537459894
0.3565562074412979,0.49940365117120245,0.585189312568001,0.6211234248114589,0.28994129236565624
0.3501704945149468,0.8006543452411333,0.6589820483676094,0.5294501544535873,0.47936083068477847
0.3332941457069047,0.24817608581842074,0.2726359541703797,0.20258860591618005,0.15538716029653124
0.6038855015043317,0.5757171357064578,0.43532371287810456,0.6456676228707379,0.5032045512142209
0.12040159267717036,0.07960692124510182,0.10868053776490506,0.1170791086934594,0.190733579021401
0.2150763404694567,0.009615313079569351,0.022818748354880267,0.1710998369607422,0.008888888763865852
0.9698170121611609,0.8357140468324544,0.8740604898841473,0.9623624282010599,0.8319213305762155
0.8138151707266911,0.5680875338271271,0.608568443226539,0.6290383785497012,0.22423007590673402
0.7881946574280814,0.4975286776864981,0.6910160236812686,0.5765504589549624,0.5191394611593872
0.9256777635039077,0.9165018507832876,0.917704036530049,0.6915762838079498,0.8913689886334931
0.7573254290431899,0.6465976306604618,0.9354763299757527,0.11523778229898954,0.7931679501701793
0.7333481790970405,0.8114881344322376,0.5209438491490521,0.45159023302589096,0.40973782243444534
0.36896967283533116,0.17298074161211188,0.3729622711773827,0.20740086784497627,0.4088679761088519
0.45917570538612673,0.737581008063155,0.6734401899109729,0.37148826283187564,0.7470869519946544
0.2741382016948061,0.8572727813568657,0.46778648463976946,0.28931485592791983,0.36587017027084934
0.6169838297322826,0.9589489521789263,0.6843866306428011,0.9127937303214098,0.6535043829881141
0.8992587692603695,0.4159393096195157,0.674383958715404,0.8080613386527209,0.73625512935939
0.37670805115780887,0.3579305101631013,0.577735481488104,0.7998887653428842,0.4193928973146111
0.6701338637705657,0.6768615441560788,0.6011352336378646,0.5877134021182174,0.6962937564551737
0.3632099692610072,0.6467640498908955,0.39112571973861227,0.6987074363297981,0.725816718171938
0.4333372717296983,0.6294981877813667,0.5128932453815179,0.5971259458759928,0.3051897037611882
0.14687347669050366,0.15199235092016972,0.14286209196879684,0.09030844750666236,0.0684768920709956
0.8829346212627384,0.33646546210504735,0.715011716053794,0.6018224520537615,0.29769997876171767
0.4566808296727146,0.6615537358342729,0.5659437317024378,0.8410347955237787,0.3582646053973682
0.23273032216207015,0.8077980672287985,0.35175071443487066,0.3539251341023565,0.5871783292668719
0.8423718005891531,0.4807391554427455,0.7966281873466842,0.8250204795478888,0.8246861861741847
0.6150796229007279,0.6682391622430678,0.6372841030372023,0.5386097855465198,0.7723290790919751
0.6767641279817557,0.6864830320880431,0.5441292742331245,0.7821788472275687,0.7236670079342469
0.43815491338823254,0.3892512214736873,0.5323580887266323,0.43336520624054276,0.7163438296559284
0.10103731505074809,0.40306100457399546,0.5983893328744744,0.2748460640179634,0.17910162031858273
0.6196013155180693,0.7963853927149122,0.8385915340891813,0.6837425301704456,0.6861228910956636
0.7108317793621465,0.7969433077137981,0.7882567584124914,0.5524423911753293,0.800506136423555
0.27383151645741705,0.3220837838499401,0.2991192083462729,0.41484645314036084,0.5553631278773906
0.661769157388629,0.8025636184092853,0.6024107699099215,0.20368905903786041,0.47951662401400386
0.7027879979646905,0.37380995795199573,0.6025875606354514,0.18617380659622337,0.5945477908073947
0.3624289243532169,0.4733128735553371,0.3535206056662145,0.4595410746071945,0.5464358982303122
0.30953386346271805,0.27307514249525294,0.28133584280587504,0.3090241679566094,0.29328101530661926
0.7296826964819296,0.36370523236426816,0.31880106285170295,0.009082920515683355,0.4614935655176165
0.1504583862049461,0.23856055035718973,0.32403682117846666,0.07888268317495477,0.16899321064436806
0.8931729259195585,0.8301646041790048,0.7216168021663708,0.23974160894858276,0.66791713285825
0.6647561696068172,0.4848890312254294,0.5888542901220148,0.290639102624728,0.6726838531178898
0.44121332297519933,0.6882736042493736,0.5615072031923096,0.9238366208234552,0.26865533347661963
0.2558004589658928,0.15388311589422143,0.21254332463487394,0.8754573499108809,0.32239144932321745
0.5611298855086897,0.3711434675029586,0.1842567912873624,0.8889357469081091,1.0
0.7018117526472689,0.15581063697711395,0.18142904856070988,0.3177651981184435,0.24724846736564163
0.34478028415791423,0.5986406938244201,0.3160498216597755,0.1562447892632293,0.20868544140033818
0.8686356193548396,0.2002480455082452,0.1658380292038445,0.3199133948592437,0.2764754791935692
0.08972401559957957,0.31297073331193825,0.34184422016731747,0.28882347317647067,0.2924622391121963
0.09349675292058054,0.15431387649594674,0.1593236854401508,0.451782369039119,0.19772048906309592
0.010181854952130642,0.0531206205553179,0.053785151494824816,0.061059746305693136,0.03614932830559058
0.8484865456856867,0.7680522978182621,0.7655500664161144,0.6517535262775978,0.8182440924108025
0.7177410898131487,0.5594470851254599,0.5604952094870939,0.17649176627077026,0.5601630149492767
0.8863369031656918,0.899828699386243,0.877672950255339,0.93985483221726,0.9281833773660568
0.2484074318820817,0.2364873656301371,0.20814360264313087,0.13832052474684928,0.171596242339702
0.38869264169555207,0.21403634200326221,0.22221716363949248,0.620207824871326,0.2118407310408695
0.981281891204451,0.7849750793639366,0.8786659930163587,0.5882889384558381,0.871046822241007
0.053435294607715705,0.02825341337159361,0.04745748160080098,0.04105863865270226,0.060048305564788095
0.3281332590631616,0.7793823538725616,0.6634341239733288,0.2826305494020272,0.5359610502807979
0.9005954783123973,0.6046242019978337,0.6936299447523219,0.8586426312723993,0.7138000067897161
0.8455166051231221,0.7299578481498775,0.7690819726972193,0.8421237388569126,0.8487084603808195
0.4660686023150844,0.2260231431685561,0.29865207745758743,0.06847431826571204,0.1845270305426134
0.7230963285765538,0.4498336905789086,0.7578152208497668,0.41466499804977575,0.6767467343493414
0.43972093123594364,0.3044397790455693,0.2563032948255232,0.4353126938231007,0.41241016024753036
0.016040685384597332,0.11501047684241576,0.05973587250999531,0.17843419574047295,0.043506090918216424
0.8502508287726133,0.7559261008791478,0.7285769736409942,0.7188942393156179,0.8180985940270016
0.19797741749435824,0.5904402691377135,0.38442931022231597,0.2517943246816245,0.42650660145831487
0.6367923652281543,0.5422111021888915,0.5134270192908077,0.5455426482771425,0.5435311657613293
0.8280507593997506,0.8456030148102219,0.761321836069725,0.7887501586056521,0.8623229141651974
0.4265470084233861,0.4904477633420605,0.35062634840475754,0.29899879038893784,0.34723937131735744
0.15499684163202893,0.16836895157978718,0.6663184191785279,0.2254035236318161,0.146156992427738
0.8285178818057188,0.8943986195181177,0.6287342972159066,0.6471080331101241,0.7530921899113647
0.8606995989936768,0.8317648201115591,0.8797756023501314,0.6151427884114304,0.9234869808706185
0.46215767186860596,0.1665367765333102,0.38551541946325946,0.29362332609424563,0.31489144782489076
0.5790089447177081,0.6131889105573716,0.444854794104634,0.7508466185275873,0.44873286850451566
0.7372409834500608,0.20677104959365897,0.34662432815300526,0.14327011857747438,0.5028426318127462
0.9534426157737975,0.7125805658837684,0.512089073306442,0.5110704080730061,0.7677814989039332
0.3978591447256162,0.35333911273529545,0.7365412347855175,0.5348325201245814,0.7628745210854464
0.10922324332052154,0.44796679198675515,0.41681400011027736,0.8050813559238873,0.5805782617225581
0.6057522515602155,0.3599980177219914,0.16148126790073236,0.4986929123678369,0.28293588659818175
0.5658006008357092,0.6636223544802121,0.6744373457954218,0.7576807225387056,0.4037484093596081
0.7025179964533508,0.4868661161582972,0.4052456959614113,0.12425866323178195,0.5404182134527631
0.25059484564661993,0.6722560277624672,0.5387099148437409,0.19717413202618236,0.6058840837087835
0.154356723177581,0.45670443429061364,0.19340082197226266,0.02007951561257701,0.27211484705729616
0.585868662350923,0.181181341479063,0.36281015507602155,0.18576432669157245,0.5569743580367946
0.33362910348181096,0.08157643107901728,0.09703644792475823,0.04002727749784123,0.19861216454721525
0.8020761144043281,0.644746490611005,0.8022008549382263,0.944609067475633,0.9068198716159868
0.32384903104232765,0.1947268386112938,0.17321529436139751,0.3865418453232,0.34378228644775144
0.3309443706430907,0.17775173478657702,0.2943235198786079,0.4730667093866707,0.18488966471825255
0.8995581660083787,0.5976071879899764,0.6299413003119722,0.7900613366921279,0.32308094891687805
0.5414393992505453,0.22471170226222845,0.4733192739466806,0.6406209616072059,0.20978347935932085
0.07375886437271731,0.328517231652476,0.21834924066285238,0.3800939955713858,0.08500439071131687
0.6829335939422582,0.9015977470161166,0.6434254922397575,0.49815604698120813,0.7276603247762077
0.9356569839292597,0.6031551886024967,0.6857200742329363,0.7907723064475658,0.8503725682793157
0.4712017984053867,0.3852205136491012,0.38375199057833487,0.6195468880869813,0.4207206410834219
0.19126392647527946,0.2622201378161665,0.18287554345744955,0.2482357854178912,0.15721555614656962
0.7356886191547684,0.6975267490501441,0.7031390002203018,0.2697536934587697,0.7515440278019759
0.7682587112168197,0.498462920206928,0.4509108973914851,0.9593661107511388,0.6130972075591037
0.9255587496793664,0.8733854664939372,0.6496123361081465,0.6618448267316537,0.6230243190723479
0.4226307372098012,0.3668278904655388,0.5488971530858927,0.6684504625007658,0.5046088013600787
0.3940377925105857,0.9210617629994714,0.8329136323891819,0.40581123552662296,0.896232937330567
0.35350192412751663,0.5598725371346773,0.6208210559088555,0.6374913005712565,0.4747171126594089
0.5707089253546128,0.5746626804849523,0.6201395583728961,0.8626950653884472,0.6857677103060624
0.5934268550121631,0.11296954040932927,0.16537380437875973,0.01572595321828918,0.2973333589061843
0.8322679262658156,0.8472312875245264,0.8135422855272322,0.6829816112248372,0.4758434675690759
0.3958323004390898,0.050967595160245294,0.24125273803946595,0.044818663289150185,0.37627894492104397
0.7673412485895132,0.8441843504093886,0.42380618792943175,0.7887860190908815,0.7884561164297349
0.5099401071183753,0.5029075216003994,0.7169291035500632,0.5064213046477352,0.5064170233971477
0.7475141394063994,0.63890801197274,0.2462280900711483,0.8220036051533527,0.5556301315927157
0.7127961003888179,0.6375652037705992,0.6876169082580029,0.8036690938561,0.8781526181566092
0.08373692571203967,0.4700958819034414,0.2994894135706828,0.4443015347008157,0.09903868169292054
0.4613754311577119,0.34860786659530174,0.707009164547583,0.9329661910655573,0.42158700245292025
0.8909830463166982,0.802182954605111,0.42766328207694787,0.24469015244379372,0.4242427559868443
0.938260582733563,0.666985465696375,0.677347125711076,0.45213085167661976,0.7458476122890201
0.6312776101206056,0.5995069382397863,0.6619329250212667,0.8370690184369636,0.7992302147552618
0.42271386544647016,0.4335965558945978,0.43393604613846826,0.20328200969906038,0.47490436099941197
0.477837781970797,0.2003232602150914,0.3962336294235526,0.531301497994559,0.45710886235374015
0.7327091474566095,0.34194889520736926,0.3793175091621402,0.5669154662398458,0.7894641246847915
0.5406660894526818,0.5301306857534664,0.44191384438498105,0.633797447923439,0.5151146515405227
0.6670455339248557,0.33338002878505446,0.302797058809599,0.6649039922019973,0.2389797188280063
0.43656603875484656,0.8922142177515843,0.5705075777692066,0.3524526619229545,0.45351816345711976
0.70601732790467,0.3318491069248701,0.20542149456022746,0.08155336093693019,0.44138289690937116
0.27936584691367883,0.4763782251736129,0.4979580744684472,0.8521022948051988,0.739238679754993
0.7385713401805734,0.6648374906597949,0.28686822566546016,0.8099111178452416,0.8507696239401974
0.6000394335025134,0.6967670485528609,0.6639944295029316,0.8665967201869897,0.21977223973931526
0.37299303284122953,0.6606681751378417,0.4817447933816706,0.4918205837160822,0.3476153146966406
0.1924259226631486,0.28894563158079706,0.38096543778869446,0.657959236446134,0.2363874491863397
0.3399169509353748,0.5277052015176178,0.34001661451372966,0.839547951805636,0.41592599663188673
0.4382862351138474,0.5756540911407964,0.6384142073529635,0.41588679120699784,0.3323788184205177
0.8341760411165005,0.5826804671590669,0.8147493489354679,0.77638895735054,0.7101231996129349
0.25858003734564755,0.3883417690208657,0.7677754438194757,0.3090725344690112,0.6114637679113905
0.7675496462007713,0.7667460544858603,0.7475774021151093,0.6995094751192075,0.44892199224632773
0.3991781771839129,0.44067432955213987,0.26492920956776184,0.4133950593642899,0.29609628678727773
0.1936623037017592,0.279934100034016,0.2524330707180268,0.2313666933908922,0.20856963639990383
0.12323145478141405,0.3818910679991531,0.33022647500517494,0.26094058627537586,0.5769913499740889
0.6915315845589524,0.46818995269569574,0.3577497721491182,0.3743568308149369,0.8757003939591705
0.7879659545418433,0.5561467948576707,0.23656747187114363,0.3995341682254534,0.6268443612004587
0.8583767359606046,0.6465657741918449,0.6395567453895096,0.7600406607244854,0.7256812808140883
0.1616162214831439,0.5081245746483014,0.4443655109968522,0.21544317583329747,0.5246706015377706
0.6149220049104953,0.42808409013886184,0.3467916441770018,0.07920162172792776,0.48857494035668825
0.6839607249528346,0.6149774588776135,0.6161791518701577,0.8250473452833771,0.4688257877416396
0.5359899050551966,0.09118946567818911,0.6463479985222262,0.45988731496397034,0.5711902234898641
0.7699993315130091,0.21042398687941746,0.4867771030115107,0.49359666370026023,0.4022752038984085
0.8300257831994505,0.8246650661251804,0.5942406410281877,0.8157999972380853,0.7327348958286553
0.5192286423203983,0.5353091240983865,0.7518617864454976,0.9355570120255402,0.3363945094492062
0.3925144859438208,0.8403961823946022,0.3892170247254862,0.7839055701235151,0.40135786876687907
0.49290431385223454,0.7958590421649205,0.5925842160187755,0.9296240994901671,0.5350890269188282
0.4043009220190193,0.5015659752844567,0.39748511558811067,0.7457453910986762,0.32872710365777486
0.8162773944264021,0.46749539899567844,0.5718384487799215,0.2807902182057932,0.4441454432333948
0.4918183309514131,0.3611863408222219,0.42125473239613453,0.4953587806389043,0.34899267343309937
0.8633879768403794,0.721858070878325,0.9735041777464953,0.4588896432801114,0.7775791102630852
0.45458060512148474,0.5097533361908002,0.49130022221242364,0.2913508557987349,0.2935027183435164
0.6163612467250849,0.16775383892691273,0.22593544057216292,0.1907098147536561,0.20732949783806712
0.6535800141473139,0.5697543808544403,0.49048789535082155,0.5049171889605266,0.48230528604799205
0.8928359331555733,0.8611964426901183,0.9119866670005663,0.8178424438000048,0.9063356941722723
0.22066650495403692,0.35681124328531144,0.22742639297766054,0.26838309277294325,0.3247452528009552
0.6683512096096699,0.8123833930848838,0.7929022664124082,0.9037064885088942,0.9196727448252966
0.3348352209509488,0.5288442673195283,0.5351225410407975,0.2263865759481178,0.4410123958001262
0.8130097130329457,0.6653133590672853,0.30618047267570625,0.8673791744101794,0.6907472162261749
0.8798379649538723,0.7480347514173675,0.596902998554404,0.29183419786361775,0.750527189278503
0.5263105280602625,0.4568033322142752,0.2721348506387021,0.16447310186776193,0.6652148020214537
0.8808220646948283,0.7967734675267062,0.5856850012866321,0.8989802398264706,0.6561294134746483
0.1696079096849269,0.22292672340846525,0.23538925953803086,0.4770280767354241,0.30192315051050944
0.34500645020298193,0.6585705496165618,0.3846154931549431,0.5157478344647032,0.6285627228505294
0.7519702959328812,0.5485426749852623,0.6811173543658762,0.46423568654310543,0.7071828209832286
0.7256712594427206,0.5154661416680363,0.3195975965053004,0.5597568756399198,0.8795658083208858
0.281541832429827,0.4058292968608216,0.7880462231535135,0.4040012085721284,0.5429052558691664
0.5638362128797724,0.46846771473976995,0.4138403833194722,0.05895917084085914,0.49590911373329954
0.5938138979722721,0.3266723313254297,0.4365405067225374,0.9848560253400742,0.47383574028085446
0.3781636975214434,0.303507821423462,0.2269882125548708,0.6872342772640224,0.17999002801686045
0.054714519445947664,0.2023656744350444,0.15151920956036055,0.08937866291775994,0.09082678661258575
0.9375767944963228,0.7324472367775406,0.7746133043342857,0.7775170763637833,0.7862673490716309
0.8762350519797903,0.8886984518880701,0.5478131616146058,0.22199042268914332,0.5775683876758421
0.42232115784693464,0.012482455977130297,0.6506987388959908,0.7371955422617514,0.3997131036920083
0.017832227353324265,0.061644347590833676,0.9918864954753798,0.3473370124542876,0.16118815387470592
0.38308091717744625,0.686763111136443,0.4176878439428707,0.9370455980174075,0.9647129321703286
0.9583296465108249,0.9029588685206611,0.882101536984588,0.9065478672355514,0.06841793926628632
0.6732686855379306,0.5047769330353573,0.3662035651158615,0.5259358645721535,0.4879920186074129
0.7353015716767902,0.5603380837091168,0.6062682425293103,0.35283928799299813,0.8730731170168968
0.16817266391949498,0.6162151401268767,0.7815243950369934,0.48092005437775376,0.5190741856960018
0.5918506095060957,0.5589356688356577,0.906477171878164,0.7107563023382379,0.8813261709992176
0.29629065144699446,0.08988973610050136,0.6709120438204502,0.636131409252012,0.46395936869668236
0.9032633725885075,0.7916217126496232,0.5848315848098264,0.7846869233494218,0.6416158548798693
0.27629575497277,0.6867723899346367,0.3683731522515343,0.5717072284726495,0.38691891565366926
0.47197285414870566,0.5826929425238395,0.32052534065790866,0.4399267791784528,0.5737036192036892
0.11871268240061744,0.7876892633592759,0.7053508983015591,0.8193913541705983,0.43736235211063645
0.7845691434340551,0.44962506727668083,0.6489480242916347,0.4120783344812498,0.5896246790230589
0.21293121856070038,0.21088311069818236,0.30451304365606424,0.48089110722597295,0.3074148154898257
0.0857207297726895,0.14167217950743546,0.08246205970615328,0.22226429468849376,0.09515610700106994
0.014819960497325889,0.030302622568497868,0.03015072622987388,0.08477057565825102,0.02064587013333693
0.038449354498201166,0.15044591336542742,0.14792108930546033,0.12625081851214784,0.08645610451982905
0.8098754029771699,0.529506199098165,0.5677562316363272,0.9697225575821354,0.5589227253446679
0.008445165632523986,0.05629387689043492,0.020304695801691083,0.16136017210355683,0.010238585750729317
0.4488600335870281,0.7485370188539164,0.4691179174092577,0.3551430963411518,0.8298601830289267
0.9961039651509052,0.8384794633028094,0.9548057446168349,0.9146232019579117,0.9671335911385345
0.045964120525816,0.018632286402037145,0.1066140441162421,0.07429695827103847,0.037343418630244485
0.9849426399703548,0.9257361309834308,0.9481465850707832,0.9468376326645106,0.9593536869420134
0.0433313331000901,0.0677615294264195,0.08499520711389852,0.09163157183863643,0.015038113981861941
0.17258459118411706,0.13141923855557894,0.23026190878508648,0.29879872105402,0.1550590212409463
0.0066631652084574895,0.010361240396891154,0.014055195778802133,0.016149678377363346,0.008413962916469293
0.9929612278771598,0.9699067641984825,0.9829178096247314,0.9647697043133046,0.9876478180483959
0.035987924737075225,0.03141628164685619,0.03750010131931819,0.05003548897700076,0.013130842232618688
0.00406332606246006,0.00880740361258721,0.0074039693203567375,0.00919636866588864,0.005100496493958929
1.0,0.9918803512271234,0.9906420843441572,0.9811584230970326,0.9978418183930786
0.0,0.006426002968873388,0.012936004080417503,0.008810945171550257,0.0
0.9827544989096278,0.8763131656038645,0.9914079543858967,0.9832649085405663,0.9555700650502464
0.07717950163870681,0.18027503969403813,0.7566258584000635,0.2518746374407357,0.10630010708665732
0.26272582927113897,0.9573809592265458,0.915334180244533,0.9682495794837706,0.8407691531202046
0.008687550762521984,0.12898534654654714,0.1439746309312694,0.5427088738425707,0.028532904327590865
0.09229978993051995,0.25928154093296724,0.9312967715415325,0.9901766179065492,0.1633366555295769
0.9971672091967654,0.9908603887118005,0.8498672284479836,0.33585874679393685,0.9935873423489333
0.31405329220056377,0.08166867841399655,0.07375226432795423,0.04217329667957454,0.05787810983921152
0.9900139054365579,0.9632851725328279,0.9538150532996688,0.9758382407058958,0.9879613992469307
0.021074201790737136,0.046480303603938,0.07169288931697498,0.20886007171689538,0.019360725767615827
0.9394159152677061,0.9798544751377507,0.9440907685320253,0.9414833395248551,0.9547551641788852
0.40513110128550806,0.5878824165541352,0.3165396830455797,0.7206145604439277,0.8010322249261437
0.010077509660990958,0.03551459583199102,0.12053188118105644,0.08192876001787319,0.014567479671014672
0.8229890176175305,0.2929441043225199,0.6239637177991859,0.7778324420562946,0.7979139182430887
0.157256454402977,0.10190121356902856,0.33450929925673417,0.13424572820698225,0.1070037700103289
0.9952359110012758,0.9899719592943768,0.9805215549568242,0.9634466145086985,0.9951507538095291
0.19334846429705377,0.8282764244210261,0.6551186697237459,0.1576564339821556,0.451869749253453
0.9190974642895919,0.9291259034682411,0.80813889481917,0.43212968297497123,0.8828291897726069
0.6516705494429916,0.5907164612723294,0.4742743785650073,0.46901240347262657,0.4936115884899121
0.8614068517911815,0.4290892095963937,0.9902433274823161,0.9833722489057788,0.6037792713722212
0.9886638767373572,0.818983583906999,0.9846453323535701,0.95054630833852,0.9787080361733747
0.232461433504118,0.33015068625239086,0.7195580015546662,0.9123122213946627,0.31485709595610534
0.6677631367245973,0.3890273583617411,0.971089538066155,0.8927906489656843,0.48766809484820123
0.16855574635016451,0.7883982889297949,0.20852585668403553,0.05592298834778663,0.8231735659283824
